name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,n_imputed
K01576.03,kepler,NON_HABITABLE,1.23,653.0,43.02,23.3397956,0.159,0.0,5671.0,1.084,0.983,1.0949438884337483,G,-1.1005188545364266,1
K01577.01,kepler,NON_HABITABLE,1.41,771.0,83.53,2.806243488,0.0328,0.0,4153.0,0.581,0.595,0.09046793962638926,K,-1.1596455024870076,1
K01650.01,kepler,NON_HABITABLE,3.09,907.0,159.66,6.53194024,0.065,0.0,5301.0,0.977,0.856,0.6790707975349776,G,-1.2012302021396422,1
K01651.01,kepler,NON_HABITABLE,2.07,492.0,13.86,51.3011844,0.2716,0.0,6032.0,0.929,1.014,1.0293699116984698,F,-0.9409909527436984,1
K01655.01,kepler,NON_HABITABLE,1.58,1876.0,2919.17,0.938466959,0.0182,0.0,5499.0,1.087,0.906,0.9733940275446274,G,-1.284518816409755,1
K01656.01,kepler,NON_HABITABLE,3.62,570.0,24.98,51.3901452,0.2853,0.0,6074.0,1.292,1.173,2.0470049269085275,F,-1.0351105108742973,1
K00195.01,kepler,NON_HABITABLE,11.38,1185.0,464.73,3.217518511,0.041,0.0,5720.0,0.903,0.882,0.7864195949251129,G,-1.2462223076169052,1
K01779.01,kepler,NON_HABITABLE,3.86,1039.0,274.98,4.66271902,0.0556,0.0,5729.0,0.939,1.051,0.8557387213606608,G,-1.2271051958219121,1
K01779.02,kepler,NON_HABITABLE,3.48,762.0,79.66,11.8150174,0.1033,0.0,5729.0,0.939,1.051,0.8557387213606608,G,-1.156037191583605,1
K01781.01,kepler,NON_HABITABLE,3.47,689.0,53.33,7.834433676,0.0714,0.0,4920.0,0.72,0.822,0.2736655398804527,K,-1.1218322449094784,1
K01781.02,kepler,NON_HABITABLE,2.2,949.0,191.27,3.005156911,0.0377,0.0,4920.0,0.72,0.822,0.2736655398804527,K,-1.2106185895247,1
K01522.01,kepler,NON_HABITABLE,2.48,580.0,26.73,33.3856176,0.2012,0.0,5833.0,1.022,0.974,1.0893423995360552,G,-1.0442552714774664,1
K01525.01,kepler,NON_HABITABLE,4.65,1622.0,1636.72,7.71467686,0.0915,0.0,6900.0,2.599,1.714,13.794425952550323,F,-1.2759890078654021,1
K01526.01,kepler,NON_HABITABLE,1.71,1217.0,518.45,4.4444826,0.0552,0.0,6240.0,1.079,1.135,1.5902886464930175,F,-1.2496141914759464,1
K01581.01,kepler,NON_HABITABLE,3.15,515.0,16.56,29.5422566,0.1792,0.0,5510.0,0.803,0.877,0.5354663652498236,G,-0.9724243617957392,1
K01581.02,kepler,HABITABILITY_ZONE,3.06,303.0,1.99,144.551628,0.5164,0.0,5510.0,0.803,0.877,0.5354663652498236,G,-0.3373160444588367,1
K01582.01,kepler,HABITABILITY_ZONE,11.32,353.0,3.66,186.4361811,0.6233,0.0,5393.0,1.37,0.926,1.4304000801264571,G,-0.5916618469793655,1
K01583.01,kepler,NON_HABITABLE,2.33,855.0,126.56,8.04727721,0.077,0.0,5840.0,0.849,0.942,0.7553730380465745,G,-1.187837565733827,1
K01584.01,kepler,NON_HABITABLE,1.44,616.0,33.99,5.87063416,0.0545,0.0,4166.0,0.612,0.624,0.10164233117054111,K,-1.0743378174674807,1
K00191.01,kepler,NON_HABITABLE,10.89,662.0,45.46,15.358767771,0.1157,0.0,5422.0,0.887,0.874,0.6126042464952763,G,-1.1062064744751303,1
K01659.01,kepler,NON_HABITABLE,2.51,714.0,61.49,29.5390897,0.204,0.0,6572.0,1.238,1.298,2.5758835090523187,F,-1.1347597953715092,1
K01660.01,kepler,NON_HABITABLE,1.99,537.0,19.62,35.6364022,0.2104,0.0,5926.0,0.887,0.978,0.8741551863056912,G,-0.9997890783622307,1
K01458.01,kepler,NON_HABITABLE,7.19,898.0,153.36,8.98128472,0.0882,0.0,5977.0,1.022,1.133,1.200962716959474,G,-1.1990181893908576,1
K00171.02,kepler,NON_HABITABLE,2.47,964.0,203.87,13.07141889,0.113,0.0,6122.0,1.439,1.123,2.6205327957542366,F,-1.2137356407570647,1
K01527.01,kepler,HABITABILITY_ZONE,3.64,283.0,1.52,192.667139,0.6219,0.0,5401.0,0.878,0.863,0.5909904339614229,G,-0.19499010765485386,1
K01528.01,kepler,NON_HABITABLE,0.93,903.0,157.1,3.989544192,0.0449,0.0,5229.0,0.688,0.765,0.31882043801323845,G,-1.2003461379672287,1
K01529.01,kepler,NON_HABITABLE,1.58,752.0,75.61,17.9776037,0.1372,0.0,6296.0,1.006,1.066,1.4326811576142826,F,-1.1519620777588742,1
K01529.02,kepler,NON_HABITABLE,1.09,864.0,131.58,11.8693144,0.104,0.0,6296.0,1.006,1.066,1.4326811576142826,F,-1.1901907876061528,1
K01530.01,kepler,NON_HABITABLE,1.64,818.0,105.74,12.98494603,0.1055,0.0,5948.0,1.025,0.93,1.1847488082135622,G,-1.1763559251331068,1
K01585.01,kepler,NON_HABITABLE,2.4,640.0,39.65,19.17893976,0.1392,0.0,5767.0,0.881,0.979,0.7734750919712754,G,-1.0917998101583468,1
K01586.01,kepler,NON_HABITABLE,1.95,716.0,62.05,6.99130452,0.0679,0.0,4847.0,0.761,0.86,0.2879758724892936,K,-1.1355547870415519,1
K01587.01,kepler,NON_HABITABLE,29.02,402.0,6.19,52.971584,0.257,0.0,5204.0,0.789,0.808,0.4113370871237238,G,-0.7576618397159408,1
K01588.01,kepler,NON_HABITABLE,1.42,704.0,58.08,3.517494725,0.0378,0.0,4132.0,0.564,0.578,0.08353994205066304,K,-1.1296951265974389,1
K01665.01,kepler,NON_HABITABLE,1.7,1104.0,351.27,6.93365167,0.0715,0.0,5861.0,1.304,1.01,1.8077433750904615,G,-1.2366501218004593,1
K01665.02,kepler,NON_HABITABLE,1.07,1112.0,361.0,5.91393977,0.0682,0.0,6194.0,1.129,1.208,1.6903140378622028,F,-1.237645252054285,1
K01669.01,kepler,NON_HABITABLE,3.38,610.0,32.74,61.0373591,0.3359,0.0,6309.0,1.614,1.358,3.718295326164432,F,-1.0698587215894166,1
K01672.01,kepler,NON_HABITABLE,2.31,394.0,5.69,33.8677783,0.1805,0.0,4564.0,0.691,0.683,0.18665230095053675,K,-0.7341232142469168,1
K01675.01,kepler,NON_HABITABLE,21.92,681.0,50.91,14.62399621,0.1131,0.0,5753.0,0.815,0.907,0.6555222298069604,G,-1.117414784803843,1
K01465.01,kepler,NON_HABITABLE,10.15,799.0,96.39,9.771462706,0.0878,0.0,5812.0,0.853,0.947,0.7479889724761575,G,-1.1700254815281501,1
K01466.01,kepler,HABITABILITY_ZONE,10.83,214.0,0.49,281.5628889,0.7659,0.0,4810.0,0.776,0.755,0.2904012345679013,K,0.6488975699034858,1
K01531.01,kepler,NON_HABITABLE,1.16,964.0,204.18,5.69919592,0.0622,0.0,5646.0,0.932,0.986,0.7952250100101066,G,-1.2138105483004697,1
K01532.01,kepler,NON_HABITABLE,2.49,830.0,112.43,18.11473813,0.1432,0.0,6109.0,1.36,1.194,2.3208818251799253,F,-1.1803917560791055,1
K01533.01,kepler,NON_HABITABLE,1.6,1111.0,360.09,6.24145791,0.067,0.0,5810.0,1.259,1.026,1.6272365857594495,G,-1.2375538379702202,1
K01534.01,kepler,NON_HABITABLE,1.78,785.0,89.74,20.4222447,0.1536,0.0,6119.0,1.299,1.157,2.1312521048285507,F,-1.1649326437752898,1
K01589.01,kepler,NON_HABITABLE,2.86,985.0,222.19,8.72585478,0.0827,0.0,6036.0,1.131,0.987,1.5297372585868911,F,-1.2177874143380316,1
K01589.02,kepler,NON_HABITABLE,3.15,865.0,132.23,12.88291395,0.1072,0.0,6036.0,1.131,0.987,1.5297372585868911,F,-1.1904860723896495,1
K01589.03,kepler,NON_HABITABLE,2.56,672.0,48.29,27.4345973,0.1774,0.0,6036.0,1.131,0.987,1.5297372585868911,F,-1.1122593701538768,1
K01589.04,kepler,NON_HABITABLE,1.6,1254.0,584.24,4.22453631,0.051,0.0,6036.0,1.131,0.987,1.5297372585868911,F,-1.253112007797775,1
K01589.05,kepler,NON_HABITABLE,2.29,572.0,25.3,44.5520266,0.2451,0.0,6036.0,1.131,0.987,1.5297372585868911,F,-1.036818519137327,1
K01677.01,kepler,NON_HABITABLE,2.92,524.0,17.76,52.069002,0.2739,0.0,5565.0,1.246,1.008,1.3415024483879912,G,-0.9840146535525406,1
K00191.02,kepler,NON_HABITABLE,2.25,1226.0,535.84,2.418406841,0.0337,0.0,5422.0,0.887,0.874,0.6126042464952763,G,-1.2506008189174174,1
K01681.01,kepler,NON_HABITABLE,1.41,445.0,9.28,6.93910337,0.0546,0.0,3638.0,0.42,0.45,0.02783838713196984,M,-0.858922189263143,1
K01683.01,kepler,NON_HABITABLE,1.78,906.0,159.34,9.11500269,0.0866,0.0,5962.0,1.028,1.039,1.2029534621840385,G,-1.2011205939199197,1
K00172.01,kepler,NON_HABITABLE,2.23,746.0,73.16,13.7223682,0.1048,0.0,5637.0,0.943,0.813,0.8089286833034456,G,-1.149348195974407,1
K01470.01,kepler,NON_HABITABLE,4.3,721.0,63.79,15.43400996,0.124,0.0,5900.0,0.951,1.065,0.9873333135365164,G,-1.1379482537197383,1
K01534.02,kepler,NON_HABITABLE,1.12,1089.0,333.3,7.63846084,0.0797,0.0,6119.0,1.299,1.157,2.1312521048285507,F,-1.2347001754505047,1
K01535.01,kepler,NON_HABITABLE,1.63,417.0,7.11,70.6981724,0.328,0.0,5811.0,0.866,0.94,0.7704314378798116,G,-0.7949126005264162,1
K01536.01,kepler,NON_HABITABLE,1.1,1328.0,736.89,3.74443645,0.0492,0.0,5876.0,1.293,1.132,1.7956385003281172,G,-1.259339706628468,1
K01537.01,kepler,NON_HABITABLE,1.39,1144.0,404.17,10.19154678,0.0967,0.0,6212.0,1.684,1.156,3.8045620614318194,F,-1.241615095570748,1
K01590.01,kepler,NON_HABITABLE,1.93,620.0,34.99,12.89006728,0.0992,0.0,4915.0,0.812,0.781,0.346657704972133,K,-1.0777298130374584,1
K00185.01,kepler,NON_HABITABLE,21.19,595.0,29.69,23.210509958,0.1533,0.0,5875.0,0.809,0.895,0.7024626493499084,G,-1.057852646869382,1
K01590.02,kepler,NON_HABITABLE,1.34,1093.0,338.4,2.35574505,0.0319,0.0,4915.0,0.812,0.781,0.346657704972133,K,-1.2352698590381086,1
K01590.03,kepler,NON_HABITABLE,1.3,865.0,132.4,4.74666128,0.051,0.0,4915.0,0.812,0.781,0.346657704972133,K,-1.190559385358875,1
K01591.01,kepler,NON_HABITABLE,2.83,549.0,21.5,19.65639342,0.1335,0.0,5288.0,0.74,0.828,0.38576598917590027,G,-1.013702055312648,1
K01685.01,kepler,NON_HABITABLE,3.46,511.0,16.17,70.468171,0.3512,0.0,6461.0,1.131,1.162,2.0082551267751834,F,-0.9683799179673145,1
K01687.01,kepler,NON_HABITABLE,1.65,894.0,151.31,3.93246069,0.0444,0.0,4841.0,0.779,0.756,0.3002686256805832,K,-1.198268793528425,1
K01688.01,kepler,NON_HABITABLE,1.62,2362.0,7380.64,0.921030497,0.0192,0.0,5843.0,1.615,1.115,2.7389449842069644,G,-1.2939538349922675,1
K01692.01,kepler,NON_HABITABLE,2.85,890.0,148.26,5.960400011,0.0639,0.0,5418.0,0.886,0.978,0.6094220403742866,G,-1.1971280442103744,1
K01472.01,kepler,NON_HABITABLE,6.31,390.0,5.44,85.3514875,0.3751,0.0,5584.0,0.938,0.966,0.7706940844687279,G,-0.7210558076398433,1
K01473.01,kepler,NON_HABITABLE,7.58,604.0,31.4,23.02028478,0.1608,0.0,5613.0,0.956,1.046,0.8173172474941579,G,-1.0648017564962398,1
K01474.01,kepler,NON_HABITABLE,11.65,613.0,33.3,69.72646639,0.371,0.0,6430.0,1.731,1.398,4.6145859320941645,F,-1.0719121797172033,1
K01475.01,kepler,NON_HABITABLE,1.57,958.0,199.28,1.609321941,0.0228,0.0,4224.0,0.603,0.609,0.10428575092697093,K,-1.2126353398136012,1
K01475.02,kepler,NON_HABITABLE,1.99,530.0,18.66,9.51220046,0.0745,0.0,4224.0,0.603,0.609,0.10428575092697093,K,-0.9919851074157249,1
K01475.03,kepler,NON_HABITABLE,1.22,669.0,47.3,4.72941177,0.0468,0.0,4224.0,0.603,0.609,0.10428575092697093,K,-1.110205831543794,1
K00003.01,kepler,NON_HABITABLE,4.82,800.0,96.67,4.887803076,0.053,0.0,4778.0,0.763,0.83,0.2733558470774613,K,-1.1702299866486372,1
K00020.01,kepler,NON_HABITABLE,18.05,1338.0,757.65,4.437962934,0.0545,0.0,5953.0,1.415,1.093,2.2654324666868817,G,-1.2600380032673162,1
K00179.01,kepler,NON_HABITABLE,4.24,798.0,95.68,20.74028645,0.154,0.0,6226.0,1.299,1.129,2.284280739156921,F,-1.169509357058509,1
K01593.01,kepler,NON_HABITABLE,2.08,833.0,114.06,9.69501146,0.089,0.0,5896.0,0.914,1.0,0.9095299429333147,G,-1.1813235701303986,1
K01593.02,kepler,NON_HABITABLE,2.14,714.0,61.61,15.3825394,0.1211,0.0,5896.0,0.914,1.0,0.9095299429333147,G,-1.1349337312369314,1
K01595.01,kepler,NON_HABITABLE,3.11,556.0,22.65,40.1097817,0.223,0.0,5509.0,1.169,0.918,1.1340046153781915,G,-1.0213251257491653,1
K00191.03,kepler,NON_HABITABLE,1.2,1846.0,2741.07,0.708621057,0.0149,0.0,5422.0,0.887,0.874,0.6126042464952763,G,-1.2837058637407708,1
K01692.02,kepler,NON_HABITABLE,0.84,1195.0,483.09,2.46106962,0.0354,0.0,5418.0,0.886,0.978,0.6094220403742866,G,-1.2474447400021895,1
K01700.01,kepler,NON_HABITABLE,1.54,744.0,72.44,8.03753796,0.0719,0.0,5044.0,0.804,0.764,0.37697028629189866,K,-1.148544066610196,1
K01476.01,kepler,NON_HABITABLE,5.04,419.0,7.29,56.3587987,0.2698,0.0,5446.0,0.821,0.824,0.5341848570370957,G,-0.8011722051571594,1
K00172.02,kepler,POTENTIALLY_HABITABLE,1.73,286.0,1.59,242.467406,0.7106,0.0,5637.0,0.943,0.813,0.8089286833034456,G,-0.22102226045779882,1
K01477.01,kepler,HABITABILITY_ZONE,9.06,272.0,1.29,169.4976085,0.5754,0.0,5270.0,0.787,0.9,0.4304142445697661,G,-0.10114776832673907,1
K01478.01,kepler,NON_HABITABLE,4.78,399.0,6.01,76.13622222,0.3403,0.0,5591.0,0.892,0.904,0.7004584650365364,G,-0.7495447135077838,1
K01546.01,kepler,NON_HABITABLE,11.92,1748.0,2197.57,0.917568975,0.0186,0.0,5713.0,0.893,1.01,0.7653401978854657,G,-1.280640377432366,1
K01596.01,kepler,NON_HABITABLE,0.99,531.0,18.87,5.92365747,0.0515,0.0,3883.0,0.496,0.518,0.050388058567482026,K,-0.9937376330666701,1
K01596.02,kepler,POTENTIALLY_HABITABLE,1.87,204.0,0.41,105.3582299,0.351,0.0,3883.0,0.496,0.518,0.050388058567482026,K,0.8451675904512477,1
K00186.01,kepler,NON_HABITABLE,12.91,1243.0,563.17,3.24325988,0.0433,0.0,5823.0,1.013,1.027,1.062920446937313,G,-1.2520586645039373,1
K01597.01,kepler,NON_HABITABLE,2.44,1116.0,366.42,7.79668781,0.0848,0.0,6521.0,1.276,1.334,2.6524845315588848,F,-1.2381811709461759,1
K01598.01,kepler,NON_HABITABLE,3.22,417.0,7.14,56.4758069,0.2838,0.0,5497.0,0.839,0.952,0.5790573517751902,G,-0.7959258387903305,1
K01598.02,kepler,HABITABILITY_ZONE,2.64,353.0,3.68,92.8747294,0.3953,0.0,5497.0,0.839,0.952,0.5790573517751902,G,-0.59397744193489,1
K01702.01,kepler,NON_HABITABLE,1.0,602.0,30.85,1.538180949,0.0167,0.0,3364.0,0.274,0.26,0.008662032013060374,M,-1.0626383644816892,1
K01704.01,kepler,NON_HABITABLE,3.17,855.0,126.48,10.4188915,0.0917,0.0,5692.0,1.064,0.946,1.0706253736552391,G,-1.1877980328258675,1
K01705.01,kepler,NON_HABITABLE,2.8,731.0,67.67,20.4998763,0.1528,0.0,6249.0,1.076,1.13,1.5906013680431499,F,-1.1429616216535539,1
K01706.01,kepler,NON_HABITABLE,1.77,1276.0,626.79,1.921437488,0.0279,0.0,5238.0,0.851,0.784,0.49115187557739604,G,-1.2550749301881876,1
K01707.01,kepler,NON_HABITABLE,4.01,409.0,6.59,96.109323,0.3928,0.0,5792.0,1.005,0.875,1.024096888389514,G,-0.7749760088667849,1
K01480.01,kepler,NON_HABITABLE,3.16,528.0,18.36,20.38174802,0.1345,0.0,4883.0,0.808,0.779,0.3343985064127921,K,-0.9893781151184871,1
K01480.02,kepler,NON_HABITABLE,1.19,754.0,76.26,7.00447892,0.066,0.0,4883.0,0.808,0.779,0.3343985064127921,K,-1.1526399749123386,1
K01481.01,kepler,NON_HABITABLE,2.84,1050.0,287.28,5.101375725,0.058,0.0,5869.0,0.954,1.001,0.9728545127263166,G,-1.228897598122438,1
K01547.01,kepler,NON_HABITABLE,13.72,614.0,33.69,30.69395532,0.1976,0.0,6137.0,1.018,1.086,1.3243865435644746,F,-1.0732937082358356,1
K01549.01,kepler,NON_HABITABLE,16.61,571.0,25.1,29.481061268,0.1706,0.0,5631.0,0.901,0.762,0.7353369706926558,G,-1.035746713844037,1
K00179.02,kepler,HABITABILITY_ZONE,5.8,264.0,1.15,572.376632,1.4062,0.0,6226.0,1.299,1.129,2.284280739156921,F,-0.027616666483142947,1
K01598.03,kepler,NON_HABITABLE,1.4,665.0,46.19,13.93068791,0.1116,0.0,5497.0,0.839,0.952,0.5790573517751902,G,-1.1078138561760422,1
K01599.01,kepler,NON_HABITABLE,2.9,660.0,44.8,20.4074846,0.1473,0.0,5823.0,0.972,1.02,0.9786207062766683,G,-1.1047223351074054,1
K01601.01,kepler,NON_HABITABLE,1.97,842.0,119.01,10.35078415,0.0907,0.0,5534.0,1.08,0.926,0.9855957917804199,G,-1.1840264215865848,1
K01601.02,kepler,NON_HABITABLE,2.75,462.0,10.73,62.9224936,0.302,0.0,5534.0,1.08,0.926,0.9855957917804199,G,-0.8906829622270671,1
K01708.01,kepler,NON_HABITABLE,5.0,686.0,52.22,32.7737631,0.202,0.0,5640.0,1.534,1.023,2.145170645620555,G,-1.1198588401093055,1
K00191.04,kepler,NON_HABITABLE,2.07,487.0,13.28,38.6520796,0.2141,0.0,5422.0,0.887,0.874,0.6126042464952763,G,-0.9329332611443859,1
K01710.01,kepler,NON_HABITABLE,1.9,602.0,31.1,14.20442616,0.1041,0.0,5350.0,0.678,0.758,0.339288567510879,G,-1.0636274715911895,1
K01711.01,kepler,NON_HABITABLE,2.19,384.0,5.16,55.673582,0.2658,0.0,4998.0,0.808,0.806,0.3670307397429816,K,-0.7052571278473739,1
K01713.01,kepler,NON_HABITABLE,1.34,577.0,26.31,6.82778157,0.059,0.0,4198.0,0.574,0.587,0.09219093765024503,K,-1.0421287856056616,1
K01486.01,kepler,NON_HABITABLE,12.04,392.0,5.61,127.2824442,0.4913,0.0,5733.0,1.183,0.974,1.3620466007060312,G,-0.7297441892229363,1
K00173.01,kepler,NON_HABITABLE,2.58,899.0,154.16,10.06083238,0.0894,0.0,5705.0,1.14,0.939,1.240300754826121,G,-1.1993063838310571,1
K01486.02,kepler,NON_HABITABLE,3.65,634.0,38.2,30.1837021,0.1882,0.0,5733.0,1.183,0.974,1.3620466007060312,G,-1.0876891770160977,1
K01552.01,kepler,HABITABILITY_ZONE,9.4,325.0,2.65,77.63424586,0.3215,0.0,4812.0,0.755,0.734,0.27535380883568655,K,-0.4655170445366837,1
K01553.01,kepler,NON_HABITABLE,8.76,540.0,20.08,52.75878505,0.2944,0.0,6228.0,1.137,1.221,1.7523064327840856,F,-1.003423165451191,1
K01952.04,kepler,NON_HABITABLE,2.03,539.0,19.93,42.4729078,0.2348,0.0,5616.0,1.111,0.957,1.1061938119169061,G,-1.002256609787755,1
K01955.01,kepler,NON_HABITABLE,2.47,905.0,158.23,15.17026921,0.1291,0.0,6297.0,1.369,1.247,2.654827941128336,F,-1.2007404190737707,1
K01955.02,kepler,NON_HABITABLE,2.8,658.0,44.26,39.4576228,0.2441,0.0,6297.0,1.369,1.247,2.654827941128336,F,-1.103464356613996,1
K01958.01,kepler,NON_HABITABLE,3.12,699.0,56.48,17.8159689,0.1321,0.0,5964.0,0.933,0.968,0.9922212797521522,G,-1.1271649683305702,1
K01959.01,kepler,NON_HABITABLE,2.55,425.0,7.71,36.5157639,0.1977,0.0,4847.0,0.781,0.772,0.30331148613060493,K,-0.815190216597362,1
K02032.01,kepler,NON_HABITABLE,2.08,931.0,177.81,14.07969236,0.1176,0.0,5821.0,1.547,1.092,2.475515984044213,G,-1.2069282967894845,1
K02033.01,kepler,NON_HABITABLE,1.57,570.0,24.87,16.54081386,0.1183,0.0,5064.0,0.769,0.806,0.3503661798636883,K,-1.0344887988248888,1
K02034.01,kepler,NON_HABITABLE,3.26,1092.0,336.16,3.609313059,0.0455,0.0,5668.0,0.868,0.963,0.7005732118397854,G,-1.2350210960381678,1
K02035.01,kepler,NON_HABITABLE,2.25,1290.0,655.43,1.93155546,0.0299,0.0,5461.0,0.858,0.957,0.5898722859800459,G,-1.2562873440847264,1
K02036.01,kepler,NON_HABITABLE,1.8,472.0,11.71,8.41100305,0.0665,0.0,3757.0,0.539,0.552,0.052147923642667855,K,-0.9085876429686939,1
K01825.01,kepler,NON_HABITABLE,2.11,652.0,42.82,13.52252364,0.1063,0.0,5338.0,0.816,0.875,0.48706767244862914,G,-1.1000179945259314,1
K01826.01,kepler,NON_HABITABLE,3.43,393.0,5.63,134.2520474,0.512,0.0,5818.0,1.2,0.991,1.4864560400546796,G,-0.73115438635474,1
K00199.01,kepler,NON_HABITABLE,16.91,1597.0,1539.0,3.268695042,0.0453,0.0,5927.0,1.691,1.161,3.17922770555726,G,-1.2749275997455514,1
K01828.01,kepler,NON_HABITABLE,3.94,391.0,5.55,99.7468804,0.3907,0.0,5620.0,0.974,0.797,0.8526246540934761,G,-0.7267792460119117,1
K00205.01,kepler,NON_HABITABLE,7.94,660.0,44.89,11.720123999,0.0935,0.0,5215.0,0.77,0.792,0.3950876112254485,G,-1.104925729122624,1
K01890.01,kepler,NON_HABITABLE,1.75,1453.0,1054.56,4.33643506,0.0564,0.0,6180.0,1.603,1.275,3.3768802134618476,F,-1.2676426673588765,1
K01891.01,kepler,NON_HABITABLE,2.18,573.0,25.54,15.95541913,0.114,0.0,4891.0,0.805,0.776,0.3341004975002149,K,-1.0381163535584057,1
K01891.02,kepler,NON_HABITABLE,1.35,714.0,61.43,8.25980352,0.0735,0.0,4891.0,0.805,0.776,0.3341004975002149,K,-1.1346864787690745,1
K01892.01,kepler,NON_HABITABLE,3.54,417.0,7.13,62.5613879,0.3017,0.0,5662.0,0.84,0.937,0.6533302131831122,G,-0.7955027308911056,1
K01960.01,kepler,NON_HABITABLE,2.17,1024.0,259.95,8.96847034,0.086,0.0,5808.0,1.374,1.054,1.9354172456116099,G,-1.2247437874592457,1
K01961.01,kepler,NON_HABITABLE,0.91,1268.0,609.28,1.907810683,0.0295,0.0,5435.0,0.824,0.937,0.5337616011503878,G,-1.2542921532790088,1
K01962.01,kepler,NON_HABITABLE,2.31,691.0,53.85,32.85862571,0.2006,0.0,5899.0,1.414,0.995,2.1812583856516095,G,-1.1227442951960205,1
K01964.01,kepler,NON_HABITABLE,0.6,1273.0,621.53,2.229326354,0.0324,0.0,5587.0,0.865,0.914,0.6568128044440636,G,-1.2548435073489552,1
K01965.01,kepler,NON_HABITABLE,1.27,1217.0,517.89,2.514628496,0.0354,0.0,5662.0,0.84,0.937,0.6533302131831122,G,-1.249581427960041,1
K00219.01,kepler,NON_HABITABLE,7.79,1093.0,336.73,8.025118521,0.0804,0.0,6002.0,1.369,1.073,2.191217919864851,F,-1.235085135500225,1
K02036.02,kepler,NON_HABITABLE,1.05,534.0,19.23,5.79529495,0.0519,0.0,3757.0,0.539,0.552,0.052147923642667855,K,-0.9967048407677596,1
K02037.01,kepler,NON_HABITABLE,4.28,375.0,4.66,73.7578875,0.3259,0.0,5029.0,0.93,0.847,0.4984104620002981,K,-0.673709015046744,1
K02037.03,kepler,NON_HABITABLE,2.26,768.0,82.22,8.56267266,0.0776,0.0,5029.0,0.93,0.847,0.4984104620002981,K,-1.158449705435925,1
K02038.01,kepler,NON_HABITABLE,1.69,809.0,101.43,8.30537702,0.0766,0.0,5435.0,0.873,0.87,0.5991304483857219,G,-1.1735496426525172,1
K01830.01,kepler,NON_HABITABLE,2.22,638.0,39.1,13.22714056,0.1027,0.0,5180.0,0.8,0.825,0.41513918012173223,K,-1.090258620570619,1
K01831.01,kepler,NON_HABITABLE,2.6,410.0,6.71,51.8098276,0.2571,0.0,5191.0,0.826,0.844,0.44633292037281397,K,-0.7795489497080818,1
K01831.02,kepler,NON_HABITABLE,1.15,935.0,180.22,4.38536428,0.0496,0.0,5191.0,0.826,0.844,0.44633292037281397,K,-1.2076191277111197,1
K01831.03,kepler,NON_HABITABLE,1.1,471.0,11.67,34.205785079,0.1949,0.0,5191.0,0.826,0.844,0.44633292037281397,K,-0.9078668536685105,1
K01831.04,kepler,NON_HABITABLE,1.97,635.0,38.44,13.97945055,0.1074,0.0,5191.0,0.826,0.844,0.44633292037281397,K,-1.0883783745131648,1
K01893.01,kepler,NON_HABITABLE,1.29,1157.0,425.04,3.554856338,0.0444,0.0,6068.0,0.831,0.931,0.8434882678749966,F,-1.2433133778661536,1
K01894.01,kepler,NON_HABITABLE,7.1,1661.0,1802.31,5.28790754,0.0671,0.0,4994.0,3.818,1.441,8.16884603239393,K,-1.2775863541582255,1
K01895.01,kepler,NON_HABITABLE,1.87,540.0,20.08,8.45746636,0.0661,0.0,4347.0,0.524,0.537,0.08833154872846706,K,-1.0034155718208917,1
K01895.02,kepler,NON_HABITABLE,2.04,425.0,7.75,17.28116957,0.1064,0.0,4347.0,0.524,0.537,0.08833154872846706,K,-0.8165309973244355,1
K01895.03,kepler,HABITABILITY_ZONE,1.84,346.0,3.39,32.1340014,0.161,0.0,4347.0,0.524,0.537,0.08833154872846706,K,-0.5633325415550432,1
K01897.01,kepler,NON_HABITABLE,3.17,522.0,17.53,59.7711433,0.3096,0.0,6214.0,1.122,1.101,1.6910849317986536,F,-0.9818144032117375,1
K01967.01,kepler,NON_HABITABLE,1.57,790.0,92.16,4.417692516,0.047,0.0,4766.0,0.664,0.723,0.2049495745406557,K,-1.1668562074064512,1
K01968.01,kepler,NON_HABITABLE,3.15,942.0,186.14,10.08744556,0.0956,0.0,6310.0,1.095,1.143,1.712538665173594,F,-1.2092585448060826,1
K01969.01,kepler,NON_HABITABLE,3.26,730.0,67.34,16.34355902,0.1264,0.0,5730.0,1.056,1.008,1.0830313660937667,G,-1.1425443611781054,1
K01970.01,kepler,NON_HABITABLE,2.57,643.0,40.41,21.96401646,0.1503,0.0,5774.0,0.958,0.937,0.9190366834629448,G,-1.0938612240029146,1
K01970.02,kepler,HABITABILITY_ZONE,2.89,360.0,3.95,125.602323,0.4806,0.0,5774.0,0.958,0.937,0.9190366834629448,G,-0.618998058968242,1
K02038.02,kepler,NON_HABITABLE,1.88,706.0,58.69,12.51353325,0.1007,0.0,5435.0,0.873,0.87,0.5991304483857219,G,-1.1306372550099668,1
K02038.03,kepler,NON_HABITABLE,1.39,626.0,36.38,17.9134215,0.1279,0.0,5435.0,0.873,0.87,0.5991304483857219,G,-1.0822050166748063,1
K02038.04,kepler,NON_HABITABLE,1.19,559.0,23.05,25.2149143,0.1607,0.0,5435.0,0.873,0.87,0.5991304483857219,G,-1.0238014351529952,1
