planet_name,mission,habitability_class,pl_rade,pl_eqt,pl_insol,pl_orbper,pl_orbsmax,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,stellar_type,hz_position,esi_overall,in_habitable_zone,potentially_habitable,n_imputed,derived_fields,discovery_year,pl_masse,disposition
KOI-K07205.01,kepler,NON_HABITABLE,39.82,1535.0,1313.37,2.3518268,0.0349,0.0,5445.0,1.426,1.024,1.6103686144697351,G,-1.2720390176963208,0.012745461884174426,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07208.01,kepler,NON_HABITABLE,0.87,1018.0,253.89,3.57944367,0.0429,0.0,5341.0,0.801,0.824,0.47038130684204776,G,-1.2237331836192529,0.07633632057065637,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07209.01,kepler,NON_HABITABLE,3.28,1462.0,1079.27,8.2553499,0.0957,0.0,5403.0,3.6,1.714,9.950378062953014,G,-1.2681296842004408,0.02722348637941632,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07339.01,kepler,NON_HABITABLE,1.73,919.0,168.88,10.6982275,0.0995,0.0,6277.0,1.097,1.148,1.6831254236384772,F,-1.2042394332293642,0.08937869211086086,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07467.01,kepler,NON_HABITABLE,1.33,1253.0,582.45,7.20558084,0.0756,0.0,6002.0,1.693,1.107,3.3511401483622323,F,-1.2530250841846322,0.04650269897731975,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07470.01,kepler,POTENTIALLY_HABITABLE,1.9,225.0,0.6,392.50115,1.0021,0.0,5128.0,0.988,0.87,0.6081359332129673,K,0.4611320722525125,0.751294103858257,True,True,1,pl_orbeccen,,,CANDIDATE
KOI-K07471.01,kepler,NON_HABITABLE,1.3,1156.0,421.14,5.29655591,0.063,0.0,6268.0,1.1,1.188,1.6826586864141995,F,-1.2430059685653547,0.056187736676760774,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06291.01,kepler,NON_HABITABLE,0.98,999.0,234.99,8.8324193,0.0812,0.0,6060.0,1.133,0.914,1.559714202216357,F,-1.2203326771091199,0.08102407200277088,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06293.01,kepler,NON_HABITABLE,1.21,1125.0,379.27,5.88836941,0.0649,0.0,6243.0,1.084,1.048,1.608150219864061,F,-1.239407877089082,0.060464419961480685,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06425.01,kepler,HABITABILITY_ZONE,1.5,231.0,0.68,521.10826,1.2173,0.0,5942.0,0.947,0.884,1.0072221275961695,G,0.36176810930373543,0.8147353628019443,True,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06546.01,kepler,NON_HABITABLE,1.03,1306.0,689.16,3.39401963,0.0448,0.0,6181.0,1.029,1.036,1.3923885208381725,F,-1.2576165783689415,0.04392217821091259,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06680.01,kepler,NON_HABITABLE,0.8,1028.0,263.79,5.52507406,0.0599,0.0,5600.0,1.037,0.936,0.9528056660838141,G,-1.225366623326144,0.0737207850112366,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06819.01,kepler,NON_HABITABLE,1.01,1620.0,1627.1,3.226232203,0.0455,0.0,6534.0,1.437,1.205,3.390976399126643,F,-1.2758888070112688,0.026413740975959422,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06949.01,kepler,NON_HABITABLE,1.24,2173.0,5269.29,2.352446342,0.0376,0.0,6749.0,2.003,1.28,7.499189385487133,F,-1.2910196307457893,0.012452307334892521,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07215.01,kepler,NON_HABITABLE,0.83,1007.0,243.14,3.90735046,0.0469,0.0,5497.0,0.809,0.907,0.5383871693658498,G,-1.2218482581488137,0.07764212901932283,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07345.01,kepler,HABITABILITY_ZONE,2.16,242.0,0.81,377.501257,1.0357,0.0,5751.0,0.94,1.038,0.8708109629756015,G,0.2197287948695152,0.8152052438702264,True,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07479.01,kepler,NON_HABITABLE,1.1,1132.0,388.54,7.1969168,0.0731,0.0,5530.0,1.575,1.004,2.090048440635458,G,-1.240254163928826,0.060490686695505794,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06299.01,kepler,NON_HABITABLE,0.67,1633.0,1680.03,0.947554749,0.0186,0.0,5508.0,0.84,0.955,0.5850985324057656,G,-1.2764294878858813,0.024368338150323195,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06301.01,kepler,NON_HABITABLE,2.94,589.0,28.51,50.271927,0.2894,0.0,6520.0,1.215,1.279,2.403464152884163,F,-1.0526633681590623,0.20216338035573217,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07879.01,kepler,NON_HABITABLE,6.15,792.0,93.05,128.208643,0.6005,0.0,7128.0,3.811,1.754,33.778734267904234,F,-1.1675408581044948,0.09349445971986076,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06557.01,kepler,NON_HABITABLE,1.04,1177.0,453.27,6.63448023,0.0719,0.0,6463.0,1.225,1.126,2.3588673077277584,F,-1.2454220194837358,0.055794157264003094,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06687.01,kepler,NON_HABITABLE,0.87,1391.0,884.21,1.002591901,0.0178,0.0,4893.0,0.739,0.746,0.28202294940501405,K,-1.2637474006433944,0.03727033025341307,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06689.01,kepler,NON_HABITABLE,0.98,1291.0,656.3,3.37116682,0.0434,0.0,5653.0,1.163,0.958,1.2444288805667314,G,-1.2563228526943409,0.04518244373970488,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06954.01,kepler,NON_HABITABLE,0.91,1266.0,607.33,6.613671,0.0711,0.0,6056.0,1.597,1.094,3.090637064373747,F,-1.254202735488516,0.04677417325901345,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06957.01,kepler,NON_HABITABLE,0.76,1653.0,1770.63,1.48062814,0.0255,0.0,6187.0,0.937,1.011,1.1590291430781752,F,-1.2772981725826316,0.024163589558910598,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07088.01,kepler,NON_HABITABLE,0.92,1135.0,392.64,2.68814059,0.0352,0.0,5636.0,0.734,0.821,0.4897458537555968,G,-1.2406193729259043,0.060234003240684154,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07093.01,kepler,NON_HABITABLE,1.41,467.0,11.21,97.991569,0.4411,0.0,6499.0,1.169,1.191,2.1963921381312455,F,-0.8997312883469604,0.359518051841805,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07220.01,kepler,NON_HABITABLE,0.97,1805.0,2518.85,1.057080807,0.0203,0.0,6000.0,0.946,1.003,1.044917456608087,F,-1.282572957943808,0.020254982162404483,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07223.01,kepler,POTENTIALLY_HABITABLE,1.59,218.0,0.54,317.062416,0.8404,0.0,5366.0,0.715,0.793,0.38186465928855307,G,0.5644366314392122,0.7401297109574912,True,True,1,pl_orbeccen,,,CANDIDATE
KOI-K07224.01,kepler,NON_HABITABLE,1.62,784.0,89.25,13.4959496,0.1147,0.0,5962.0,1.019,1.102,1.181982278258263,G,-1.1645367230444612,0.12715724045718627,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07354.01,kepler,NON_HABITABLE,1.61,664.0,45.99,43.2675604,0.2519,0.0,5747.0,1.729,1.135,2.937984399574437,G,-1.1073945340977631,0.179275737892867,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07358.01,kepler,NON_HABITABLE,1.26,674.0,48.78,11.3251153,0.0886,0.0,5334.0,0.727,0.723,0.3854566808979388,G,-1.1132579082351453,0.18122979236501907,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07483.01,kepler,NON_HABITABLE,0.68,648.0,41.74,16.9163386,0.1188,0.0,5628.0,0.81,0.779,0.5930360618505637,G,-1.0973242990797807,0.19124822430959873,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07484.01,kepler,NON_HABITABLE,2.14,507.0,15.66,37.0200232,0.2165,0.0,5685.0,0.886,0.987,0.7387270981233572,G,-0.9627733497958402,0.2868369000905787,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07489.01,kepler,NON_HABITABLE,0.81,1917.0,3197.67,0.565713361,0.0127,0.0,5220.0,0.881,0.855,0.5191926541154787,G,-1.2856512321966058,0.01700416365969896,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06960.01,kepler,NON_HABITABLE,1.2,1133.0,389.31,4.88698386,0.0579,0.0,6152.0,1.009,1.079,1.313839606981442,F,-1.2403234204004534,0.0595740692033681,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06966.01,kepler,NON_HABITABLE,1.35,780.0,87.55,8.47484677,0.0777,0.0,5564.0,0.785,0.878,0.5320868293995995,G,-1.1631332178300213,0.13257951422203362,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07099.01,kepler,HABITABILITY_ZONE,1.05,337.0,3.06,34.0357766,0.1634,0.0,4367.0,0.501,0.503,0.08224375482264837,K,-0.5246590636464721,0.6550688193472562,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07231.02,kepler,NON_HABITABLE,13333.5,1640.0,1708.72,4.74701479,0.0593,0.0,6531.0,1.921,1.234,6.04878537611518,F,-1.276712102727792,0.0020881719731610515,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07232.01,kepler,NON_HABITABLE,1.18,1283.0,638.54,1.96682825,0.0295,0.0,5595.0,0.796,0.89,0.5593983863279015,G,-1.2555823342932997,0.04485863594175299,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07359.01,kepler,NON_HABITABLE,2.26,1172.0,446.38,4.237447181,0.0505,0.0,5993.0,0.993,0.958,1.1459622675297272,G,-1.244925530557782,0.04929517799104442,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07360.01,kepler,NON_HABITABLE,7.76,1680.0,1884.15,4.0953585,0.0548,0.0,6839.0,1.7,1.313,5.6959080264736555,F,-1.278296892964859,0.01590233013788685,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07361.01,kepler,NON_HABITABLE,1.16,1208.0,504.34,0.92623983,0.0159,0.0,4494.0,0.591,0.632,0.12835179433514105,K,-1.248775625640815,0.051708668058477035,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K00126.02,kepler,NON_HABITABLE,0.73,2518.0,9497.39,0.875197345,0.0189,0.0,5855.0,1.796,1.174,3.4151908057838303,G,-1.2958478673337432,0.008458397283054099,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01106.03,kepler,NON_HABITABLE,1.5,856.0,126.84,13.2298203,0.1143,0.0,6049.0,1.176,1.14,1.6681830027636066,F,-1.1879740205465714,0.1068954483468872,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01110.02,kepler,NON_HABITABLE,0.84,1184.0,464.19,3.71840884,0.0477,0.0,5982.0,0.96,1.047,1.0632192012752566,G,-1.2461855751883792,0.05393506940924494,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06315.01,kepler,NON_HABITABLE,0.7,782.0,88.33,5.32737192,0.052,0.0,4905.0,0.679,0.659,0.24043091307542974,K,-1.1637813571247952,0.1306371233386278,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06318.01,kepler,NON_HABITABLE,1.26,759.0,78.58,5.90260586,0.0587,0.0,4960.0,0.707,0.786,0.27255882220513705,K,-1.1549781260472414,0.1419539692201356,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06320.01,kepler,NON_HABITABLE,2.36,1045.0,281.59,22.80265,0.1488,0.0,5011.0,3.324,0.843,6.276454018367059,K,-1.2280833071506152,0.06338780205911151,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06449.01,kepler,NON_HABITABLE,1.58,517.0,16.9,29.9315174,0.1814,0.0,5551.0,0.809,0.887,0.559856420180644,G,-0.9758058227910292,0.2925165589694236,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06450.01,kepler,NON_HABITABLE,0.78,2699.0,12545.82,0.602277579,0.0139,0.0,6510.0,1.228,0.992,2.4401436747975427,F,-1.2976793361918597,0.007167147318716639,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06454.01,kepler,NON_HABITABLE,1.34,667.0,46.8,27.2173855,0.1748,0.0,6263.0,1.019,0.959,1.4393709228536946,F,-1.109135193503196,0.1832688062331327,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06568.01,kepler,NON_HABITABLE,0.65,532.0,18.89,6.27651592,0.0543,0.0,3914.0,0.515,0.543,0.056077991915912805,K,-0.9939121908682546,0.2785109145182114,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06570.01,kepler,NON_HABITABLE,3.53,1256.0,587.82,16.214474,0.1505,0.0,6801.0,2.637,1.727,13.403125042175606,F,-1.2532855608354967,0.03826295411839993,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06705.01,kepler,NON_HABITABLE,0.22,509.0,15.69,0.9951412,0.0091,0.0,3325.0,0.109,0.101,0.0013083209770921955,M,-0.9631980812044179,0.24213734824250807,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06707.01,kepler,NON_HABITABLE,1.86,444.0,9.19,43.535891,0.2307,0.0,5481.0,0.778,0.871,0.4921450400924316,G,-0.8567042703838895,0.37476472020823,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07888.01,kepler,NON_HABITABLE,0.6,1137.0,395.05,4.7368156,0.0564,0.0,6088.0,1.011,1.06,1.2650147708438417,F,-1.2408307079277356,0.055944807646465096,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06970.01,kepler,NON_HABITABLE,1.87,585.0,27.73,40.7698541,0.238,0.0,5884.0,1.21,1.081,1.5810882353847764,G,-1.0490727132852444,0.2242222939526098,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06971.01,kepler,HABITABILITY_ZONE,2.01,288.0,1.63,129.222771,0.461,0.0,4934.0,0.809,0.781,0.34945264674218113,K,-0.23512992688043494,0.7471905391770141,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07106.01,kepler,NON_HABITABLE,1.08,1178.0,455.98,5.01880305,0.0587,0.0,6220.0,1.083,1.064,1.5816601122563967,F,-1.2456142168099837,0.05537827433648252,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07235.01,kepler,POTENTIALLY_HABITABLE,1.15,237.0,0.75,299.70688,0.8252,0.0,5606.0,0.76,0.832,0.5139658558300532,G,0.27647750798760173,0.8828512255722143,True,True,1,pl_orbeccen,,,CANDIDATE
KOI-K07236.01,kepler,NON_HABITABLE,1.05,785.0,89.86,14.461834,0.1124,0.0,5457.0,1.196,0.903,1.1428069812177102,G,-1.1650307550701648,0.1360008031305519,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07370.01,kepler,NON_HABITABLE,0.96,962.0,202.75,4.48538145,0.0495,0.0,5654.0,0.737,0.801,0.500095449316133,G,-1.2134705290167493,0.08782293519673967,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07375.01,kepler,NON_HABITABLE,1.51,667.0,46.85,4.84847245,0.0484,0.0,4137.0,0.647,0.643,0.11047025467850327,K,-1.109242612930933,0.17964207370563665,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07506.01,kepler,NON_HABITABLE,1.41,830.0,111.98,11.8436119,0.1043,0.0,6077.0,0.999,1.077,1.2262601980300782,F,-1.1801300324696486,0.11539593580066823,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01427.02,kepler,NON_HABITABLE,0.84,579.0,26.5,4.88446644,0.0453,0.0,3883.0,0.517,0.516,0.05474511327085923,K,-1.0431028054693974,0.24706292329500298,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01574.04,kepler,NON_HABITABLE,1.79,1113.0,362.75,8.9772888,0.0836,0.0,5597.0,1.699,0.969,2.5521294302268007,G,-1.2378191306456008,0.05797448914468165,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01602.02,kepler,NON_HABITABLE,1.55,1529.0,1294.06,3.03359398,0.0415,0.0,5557.0,1.616,1.035,2.2435668288220425,G,-1.271757306216802,0.028356900350730567,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01681.04,kepler,HABITABILITY_ZONE,10.39,303.0,2.01,21.9139549,0.1174,0.0,3638.0,0.42,0.45,0.02783838713196984,M,-0.34016522373300684,0.4739097717304812,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K01840.02,kepler,NON_HABITABLE,20.91,963.0,202.91,9.3888216,0.089,0.0,5846.0,1.24,1.064,1.6179806548340758,G,-1.2135094847065016,0.04455283332879062,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06579.01,kepler,NON_HABITABLE,1.17,1280.0,633.57,2.6528082,0.0371,0.0,5778.0,0.935,0.962,0.8778657030419733,G,-1.255369320586951,0.04516280798718744,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06582.01,kepler,NON_HABITABLE,1.07,1422.0,965.4,2.43135542,0.0357,0.0,6231.0,0.955,1.025,1.238603943804305,F,-1.2657325781949147,0.035761485191197546,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06849.01,kepler,NON_HABITABLE,1.88,840.0,117.9,12.54474243,0.1062,0.0,5767.0,1.159,1.015,1.3386325711009275,G,-1.18343474191151,0.10691092535915346,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06978.01,kepler,NON_HABITABLE,0.84,1389.0,879.95,3.07551068,0.0416,0.0,5763.0,1.242,1.014,1.5329654976240927,G,-1.2636356447518142,0.037195876597372196,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06980.01,kepler,NON_HABITABLE,1.08,1072.0,312.61,6.29340543,0.0703,0.0,6214.0,1.076,1.169,1.555264462808422,F,-1.2322507945490753,0.06862090079921733,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06983.01,kepler,NON_HABITABLE,0.85,888.0,147.24,7.7021729,0.0754,0.0,5618.0,0.969,0.962,0.8426926458758169,G,-1.1967390328419738,0.10273201547272706,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07116.01,kepler,NON_HABITABLE,0.62,1364.0,818.81,2.52557582,0.0367,0.0,5821.0,1.036,1.031,1.1102086794804458,G,-1.261937973243126,0.036917772092805314,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07117.01,kepler,NON_HABITABLE,1.01,927.0,174.36,8.2927558,0.0807,0.0,6146.0,0.943,1.02,1.143110777700251,F,-1.2059140651827445,0.09569752461959963,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07117.02,kepler,NON_HABITABLE,1.45,661.0,45.26,22.786522,0.1584,0.0,6146.0,0.943,1.02,1.143110777700251,F,-1.105752018196953,0.1842101832139548,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07376.01,kepler,NON_HABITABLE,1.18,1623.0,1643.57,1.284241817,0.0232,0.0,5849.0,0.919,1.014,0.890537513277674,G,-1.2760598770700509,0.025694699861289517,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07378.01,kepler,NON_HABITABLE,3.29,577.0,26.17,8.7396758,0.0713,0.0,4406.0,0.628,0.632,0.1339035123945401,K,-1.0413966369241687,0.20536192728266967,False,False,1,pl_orbeccen,,,CONFIRMED
KOI-K07380.01,kepler,NON_HABITABLE,1.21,670.0,47.65,15.9474242,0.1138,0.0,5472.0,0.877,0.772,0.6212669516500046,G,-1.1109541898302606,0.1845980494420857,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07383.01,kepler,NON_HABITABLE,1.2,432.0,8.23,50.0122,0.2436,0.0,5357.0,0.814,0.772,0.49162063744714823,G,-0.8311054217989486,0.4238523346304631,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07510.01,kepler,NON_HABITABLE,1.04,942.0,186.43,5.60682001,0.0607,0.0,5699.0,0.853,0.95,0.691492382935283,G,-1.2093379654576708,0.09199983802505268,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02050.02,kepler,NON_HABITABLE,0.74,1034.0,270.25,3.17796408,0.0392,0.0,5061.0,0.841,0.793,0.4180536803816472,K,-1.2263837685220234,0.07185933685004332,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02103.02,kepler,NON_HABITABLE,0.82,1168.0,439.57,3.66520844,0.0457,0.0,5579.0,1.029,0.945,0.9241679548973213,G,-1.24442439989934,0.05543566621930547,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02199.02,kepler,NON_HABITABLE,1.18,1047.0,284.82,3.05293416,0.0394,0.0,5311.0,0.788,0.884,0.4450946262628533,G,-1.2285486254430922,0.07139858311233192,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02232.02,kepler,NON_HABITABLE,1.73,755.0,76.96,12.834857,0.1045,0.0,5492.0,1.016,0.921,0.8460659953664739,G,-1.1533618533741543,0.1360038970540047,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02321.02,kepler,NON_HABITABLE,1.43,582.0,27.17,36.2530992,0.2235,0.0,6002.0,1.081,1.135,1.366249646457903,F,-1.0464080530358197,0.2374720625494606,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02421.02,kepler,NON_HABITABLE,0.48,747.0,73.5,4.02321842,0.0402,0.0,4671.0,0.528,0.534,0.11956443736618953,K,-1.1497105905984188,0.1343143951748611,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02439.02,kepler,NON_HABITABLE,1.32,1046.0,283.25,7.5017934,0.0799,0.0,6321.0,1.125,1.207,1.8202997796658034,F,-1.228322421125876,0.07029373292266981,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02449.02,kepler,NON_HABITABLE,1.46,1840.0,2705.58,0.912351255,0.0179,0.0,5481.0,1.036,0.915,0.8726767979180788,G,-1.283534330581061,0.01829761133504018,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06329.01,kepler,NON_HABITABLE,2.06,1074.0,313.87,12.4701111,0.1126,0.0,5623.0,2.109,1.221,4.006085406200096,G,-1.2324071533241074,0.061213757214074536,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06331.01,kepler,NON_HABITABLE,1.36,914.0,165.12,5.8229815,0.0609,0.0,5704.0,0.804,0.897,0.6164883516957239,G,-1.2030425155145146,0.09428268307682895,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06860.01,kepler,NON_HABITABLE,0.43,1537.0,1316.33,0.576732089,0.0121,0.0,4524.0,0.717,0.707,0.19400968327107432,K,-1.2720816823084247,0.025963847187018045,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06985.01,kepler,NON_HABITABLE,0.81,834.0,114.42,10.9279755,0.0976,0.0,6045.0,0.955,1.038,1.0972022114487685,F,-1.1815233290820102,0.11670417479443768,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07125.01,kepler,NON_HABITABLE,0.93,953.0,195.36,7.918267,0.0774,0.0,5966.0,1.016,0.985,1.17818943033375,G,-1.211664598253481,0.08924448766599778,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07252.01,kepler,NON_HABITABLE,1.17,929.0,176.34,10.2170589,0.0916,0.0,6211.0,1.054,0.98,1.4894366942131319,F,-1.2064980683439428,0.0931905910647953,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07389.01,kepler,NON_HABITABLE,11.03,1330.0,739.57,27.5837778,0.2257,0.0,5092.0,7.913,2.012,37.925439445348474,K,-1.2594316034089044,0.025348775353434733,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07520.01,kepler,NON_HABITABLE,3.45,2209.0,5635.4,3.14735789,0.0529,0.0,5189.0,4.93,1.992,15.875347177764619,K,-1.2916446662843752,0.009827751672606869,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02523.02,kepler,NON_HABITABLE,1.8,1323.0,724.16,2.61090223,0.0362,0.0,5514.0,1.071,0.926,0.9553020265730093,G,-1.2588970391765215,0.038882642677283294,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02564.02,kepler,NON_HABITABLE,2.98,1178.0,455.65,17.6637979,0.1569,0.0,5734.0,3.405,1.648,11.2917095171484,G,-1.2455902793445635,0.04602786104603696,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02623.02,kepler,NON_HABITABLE,0.68,1318.0,715.51,4.02664625,0.053,0.0,6187.0,1.238,1.23,2.023282213795597,F,-1.2585894089227372,0.04065304668999558,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02636.02,kepler,NON_HABITABLE,0.63,1050.0,287.44,5.1777226,0.0592,0.0,5854.0,0.979,1.03,1.014077078448456,G,-1.2289195823017245,0.06756154956897029,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K00283.03,kepler,NON_HABITABLE,0.73,856.0,126.75,9.48814747,0.0871,0.0,5680.0,1.016,0.978,0.9680002490701904,G,-1.1879301907730104,0.10853654465822253,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K02756.02,kepler,NON_HABITABLE,0.92,1053.0,291.11,5.06993245,0.0583,0.0,5957.0,0.937,1.026,0.9960572306586023,G,-1.2294328324064838,0.0713702823628478,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06342.01,kepler,NON_HABITABLE,0.83,1115.0,365.09,8.1770751,0.08,0.0,6501.0,1.209,1.017,2.3521660440584062,F,-1.23805108037784,0.061745122056065936,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06343.01,kepler,HABITABILITY_ZONE,1.96,225.0,0.61,569.45051,1.3564,0.0,6117.0,0.947,1.025,1.1312239473535537,F,0.44773665698968507,0.74692203583875,True,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06475.01,kepler,NON_HABITABLE,1.54,723.0,64.57,4.84505985,0.05,0.0,4337.0,0.714,0.709,0.1624983002091097,K,-1.1389922624700617,0.15187676078977846,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K07880.01,kepler,HABITABILITY_ZONE,1.81,258.0,1.05,623.70774,1.4479,0.0,6626.0,1.132,1.039,2.225324196789499,F,0.027785976716675962,0.8929056894812509,True,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06600.01,kepler,NON_HABITABLE,0.69,1356.0,799.75,2.70581614,0.0365,0.0,5992.0,0.961,0.884,1.0725775546026652,G,-1.2613692634834028,0.03812782769358905,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06731.01,kepler,NON_HABITABLE,1.14,1199.0,487.47,3.84615171,0.0488,0.0,6106.0,0.966,1.043,1.1686276645097171,F,-1.2477265149787167,0.052746265985218956,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06733.01,kepler,NON_HABITABLE,2.48,3112.0,22119.66,1.28940823,0.0286,0.0,5826.0,4.189,1.865,18.213665326045682,G,-1.300707164993446,0.0044111919968556085,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06734.01,kepler,HABITABILITY_ZONE,2.12,214.0,0.5,498.27269,1.2449,0.0,5618.0,0.932,1.033,0.7795670499959377,G,0.6333307261222356,0.6825199870127738,True,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06862.01,kepler,NON_HABITABLE,0.83,738.0,70.24,11.0495766,0.0895,0.0,5533.0,0.819,0.782,0.5663764599773559,G,-1.1460366485633597,0.15155303310179147,False,False,1,pl_orbeccen,,,CANDIDATE
KOI-K06863.01,kepler,NON_HABITABLE,0.95,365.0,4.2,4.48559215,0.0295,0.0,3236.0,0.193,0.169,0.0036799623898020155,M,-0.639709059077553,0.5756160429835988,False,False,1,pl_orbeccen,,,CONFIRMED
