pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,insol_similarity,temp_similarity,in_hz_conservative,is_rocky,is_earth_sized,pl_orbper_log,pl_insol_log,tmag_bright,target,target_name
0.0,0.002319376593168552,0.0007248026538927943,0.9992751973461071,0.0,0.0,0.0008996443733809843,,,,,0.18366787256147127,,,,,0.42416905954995027,0.028985507246376812,0.9710144927536232,0.0,0.0,0.011536932220417856,5.9994371118875894e-05,0.999940005628881,0.0,0.0,0.05257572219981746,0.01623877866087255,0.9837612213391276,0.0,0.0,0.7507699657887776,0.03961407812306555,0.9603859218769346,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2059983823978181,0.4338664338562262,1.0,1,NON_HABITABLE
0.0,0.005674144163036121,0.0020954230570875013,0.9979045769429125,0.0,0.0,0.0012676051324089347,,,,,0.2008197361469783,,,,,0.6983840999943696,0.028985507246376812,0.9710144927536232,0.0,0.0,0.11369170102809958,0.004581301599936288,0.9954186984000635,0.0,0.0,0.07237917347653515,0.01858310938304077,0.9814168906169594,0.0,0.0,0.6825181507170704,0.04459017098253153,0.9554098290174686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30898649595217226,0.46145359547189807,0.0,1,NON_HABITABLE
0.0,0.0011427852449987278,0.0005854175281441799,0.9994145824718558,0.0,0.0,0.016150696263907173,,,,,0.38520226969117904,,,,,0.6965730157836456,0.03864734299516909,0.961352657004831,0.0,0.0,0.13964296866128006,0.016570583028169515,0.9834294169718303,0.0,0.0,0.09366841423810839,0.019526559551718222,0.9804734404482819,0.0,0.0,0.6739866738331072,0.04459017098253153,0.9554098290174686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373769619977854,0.6667638263361898,0.0,1,NON_HABITABLE
0.0,0.002260410396967949,0.00043674006067899137,0.9995632599393209,0.0,0.0,0.0005120007520533114,,,,,0.15865473816594014,,,,,0.68732053375373,0.028985507246376812,0.9710144927536232,0.0,0.0,0.03664358677977127,0.0009343262947914751,0.9990656737052084,0.0,0.0,0.04574109056948189,0.017225112928126254,0.9827748870718739,0.0,0.0,0.7473573750351923,0.04459017098253153,0.9554098290174686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20326836568690787,0.3886199982886095,0.0,1,NON_HABITABLE
0.0,0.003323399051029216,0.00107326546826433,0.9989267345317356,0.0,0.0,0.00045489258839647486,,,,,0.14039674073175126,,,,,0.5296999042846684,0.028985507246376812,0.9710144927536232,0.0,0.0,0.017016030421163415,0.00014891615979434195,0.9998510838402055,0.0,0.0,0.048670218411054275,0.013854994568014182,0.9861450054319859,0.0,0.0,0.7581206862720005,0.03791907161234565,0.9620809283876546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24565787737903919,0.37914975892676434,0.0,1,NON_HABITABLE
0.0,0.0012419220909394171,0.0003205857892218128,0.9996794142107781,0.0,0.0,0.00016648721779739762,,,,,0.1077318811836096,,,,,0.548195484488486,0.03381642512077295,0.966183574879227,0.0,0.0,0.0041561113425056,1.6706881235827785e-05,0.999983293118764,0.0,0.0,0.022520323477596416,0.0220996054662931,0.977900394533707,0.0,0.0,0.7831247387235203,0.19378040143932496,0.8062195985606753,0.0,0.0,0.0,0.2301964991570278,0.0,0.0,0.0,0.14469035019064927,0.29923065534545606,0.0,1,NON_HABITABLE
0.0,0.0020660655174817005,0.0018212989764485599,0.9981787010235514,0.0,0.0,0.004715150642320892,,,,,0.281397761949725,,,,,0.7831015520897846,0.03864734299516909,0.961352657004831,0.0,0.0,0.1567817738128975,0.007111401424125527,0.9928885985758743,0.0,0.0,0.07881051938955279,0.016810566641889187,0.9831894333581109,0.0,0.0,0.7046999906153755,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19386327952400123,0.5673672003859117,0.0,1,NON_HABITABLE
0.0,0.0017581259431032558,4.646170858287142e-05,0.9999535382914171,0.0,0.0,0.0013934943944377528,,,,,0.18787519755974533,,,,,0.7171142765985399,0.028985507246376812,0.9710144927536232,0.0,0.0,0.05132057294107782,0.000770906170737546,0.9992290938292623,0.0,0.0,0.051726699637042864,0.025673280347647095,0.974326719652353,0.0,0.0,0.7397865424483631,0.9969795116343043,0.003020488365695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17749173188694145,0.46907758920503106,0.0,1,NON_HABITABLE
0.0,0.0012970810954834474,0.00011150810059889142,0.9998884918994011,0.0,0.0,0.0062672285337982804,,,,,0.18964881353718577,,,,,0.6668543437869487,0.028985507246376812,0.9710144927536232,0.0,0.0,0.07457191934992018,0.0014696385460163481,0.9985303614539834,0.0,0.0,0.07155349903423684,0.017696838012464976,0.9823031619875351,0.0,0.0,0.7251755351368874,0.0402639807309761,0.9597360192690241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859595585703597,0.5903339138595262,0.0,1,NON_HABITABLE
0.0,0.004106499205834318,0.0020675460319377783,0.9979324539680622,0.0,0.0,5.971990436658762e-05,,,,,0.09004728382391199,,,,,0.8467428635775012,0.03381642512077295,0.966183574879227,0.0,0.0,0.018724283308959293,0.0003130214835298389,0.9996869785164699,0.0,0.0,0.012204699339884953,0.02181371147578478,0.9781862885242153,0.0,0.0,0.799950517434073,0.002783526823728081,0.9972164731762722,0.0,0.0,0.0,0.4282976627639634,0.0,0.0,0.0,0.2701643442062354,0.21989495681165455,0.0,1,NON_HABITABLE
